State,Park Name,County,Welcome Center,Official Website
Idaho,Winchester Lake State Park,Lewis,,https://parksandrecreation.idaho.gov/state-park/winchester-lake-state-park/
Illinois,Adeline Jay Geo-Karis Illinois Beach,Lake,,https://dnr.illinois.gov/parks/park.adelinejaygeo-karisillinoisbeach.html
Illinois,Anderson Lake,Saint Clair,,https://dnr.illinois.gov/parks/park.andersonlake.html
Illinois,Apple River Canyon,Jo Daviess,,https://dnr.illinois.gov/parks/park.applerivercanyon.html
Illinois,Argyle Lake,McDonough,,https://dnr.illinois.gov/parks/park.argylelake.html
Illinois,Banner Marsh,Peoria,,https://dnr.illinois.gov/parks/park.bannermarsh.html
Illinois,Beall Woods,Wabash,,https://dnr.illinois.gov/parks/park.beallwoods.html
Illinois,Beaver Dam,Macoupin,,https://dnr.illinois.gov/parks/park.beaverdam.html
Illinois,Big Bend,Cook,,https://dnr.illinois.gov/parks/park.big-bend.html
Illinois,Big River,Henderson,,https://dnr.illinois.gov/parks/park.bigriver.html
Illinois,Buffalo Rock,LaSalle,,https://dnr.illinois.gov/parks/park.buffalorock.html
Illinois,Burning Star,Jackson,,https://dnr.illinois.gov/parks/park.burningstar.html
Illinois,Cache River,Johnson,,https://dnr.illinois.gov/parks/park.cacheriver.html
Illinois,Cape Bend,Alexander,,https://dnr.illinois.gov/parks/park.cape-bend.html
Illinois,Carlyle Lake,Fayette,,https://dnr.illinois.gov/parks/park.carlylelake.html
Illinois,Castle Rock,Ogle,,https://dnr.illinois.gov/parks/park.castlerock.html
Illinois,Cave-In-Rock,Hardin,,https://dnr.illinois.gov/parks/park.caveinrock.html
Illinois,Chain O' Lakes,"Lake, McHenry",,https://dnr.illinois.gov/parks/park.chainolakes.html
Illinois,Channahon,Will,,https://dnr.illinois.gov/parks/park.channahon.html
Illinois,Clinton Lake,"De Witt, DeWitt",,https://dnr.illinois.gov/parks/park.clintonlake.html
Illinois,Coffeen Lake,Montgomery,,https://dnr.illinois.gov/parks/park.coffeenlake.html
Illinois,Crawford County,Crawford,,https://dnr.illinois.gov/parks/park.crawford-county.html
Illinois,Delabar,Henderson,,https://dnr.illinois.gov/parks/park.delabar.html
Illinois,Des Plaines,Cook,,https://dnr.illinois.gov/parks/park.desplaines.html
Illinois,Devil's Island,"Alexander, Union",,https://dnr.illinois.gov/parks/park.devils-island.html
Illinois,Dixon Springs,Pope,,https://dnr.illinois.gov/parks/park.dixonsprings.html
Illinois,Eagle Creek,Shelby,,https://dnr.illinois.gov/parks/park.eaglecreek.html
Illinois,Edward R. Madigan,Logan,,https://dnr.illinois.gov/parks/park.edwardrmadigan.html
Illinois,Eldon Hazlet,Clinton,,https://dnr.illinois.gov/parks/park.eldonhazlet.html
Illinois,Fall Creek Overlook,Adams,,https://dnr.illinois.gov/parks/park.fallcreek.html
Illinois,Ferne Clyffe,Johnson,,https://dnr.illinois.gov/parks/park.ferneclyffe.html
Illinois,Fort Defiance,Stark,,https://dnr.illinois.gov/parks/park.fortdefiance.html
Illinois,Fort Massac,Massac,,https://dnr.illinois.gov/parks/park.fortmassac.html
Illinois,Fox Ridge,Coles,,https://dnr.illinois.gov/parks/park.foxridge.html
Illinois,Frank Holten,Saint Clair,,https://dnr.illinois.gov/parks/park.frankholten.html
Illinois,Franklin Creek,Lee,,https://dnr.illinois.gov/parks/park.franklincreek.html
Illinois,Fults Hill Prairie,Monroe,,https://dnr.illinois.gov/parks/park.fultshillprairie.html
Illinois,Gebhard Woods,Grundy,,https://dnr.illinois.gov/parks/park.gebhardwoods.html
Illinois,Giant City,"Jackson, Union",,https://dnr.illinois.gov/parks/park.giantcity.html
Illinois,Golconda Marina,Pope,,https://dnr.illinois.gov/parks/park.golcondamarina.html
Illinois,Goose Lake Prairie,Grundy,,https://dnr.illinois.gov/parks/park.gooselakeprairie.html
Illinois,Green River,Lee,,https://dnr.illinois.gov/parks/park.greenriver.html
Illinois,Hamilton County,Hamilton,,https://dnr.illinois.gov/parks/park.hamiltoncounty.html
Illinois,Harry 'Babe' Woodyard,Vermilion,,https://dnr.illinois.gov/parks/park.harry-babe-woodyard.html
Illinois,Heidecke Lake,Grundy,,https://dnr.illinois.gov/parks/park.heideckelake.html
Illinois,Henderson County,Henderson,,https://dnr.illinois.gov/parks/park.hendersoncounty.html
Illinois,Hennepin Canal,Bureau,,https://dnr.illinois.gov/parks/park.hennepincanal.html
Illinois,Hidden Springs,Shelby,,https://dnr.illinois.gov/parks/park.hiddensprings.html
Illinois,Horseshoe Lake (Alexander County),Alexander,,https://dnr.illinois.gov/parks/park.horseshoelakealexandercounty.html
Illinois,Horseshoe Lake (Madison County),Madison,,https://dnr.illinois.gov/parks/park.horseshoelakemadison.html
Illinois,Illini,LaSalle,,https://dnr.illinois.gov/parks/park.illini.html
Illinois,Illinois and Michigan Canal,Grundy,,https://dnr.illinois.gov/parks/park.imcanal.html
Illinois,Illinois Caverns,Monroe,,https://dnr.illinois.gov/parks/park.illinoiscaverns.html
Illinois,Iroquois County,Iroquois,,https://dnr.illinois.gov/parks/park.iroquoiscounty.html
Illinois,"James ""Pate"" Philip State Park","DuPage, Cook, Kane",,https://dnr.illinois.gov/parks/park.jamespatephilip.html
Illinois,Jim Edgar Panther Creek,Cass,,https://dnr.illinois.gov/parks/park.jimedgarpanthercreek.html
Illinois,Johnson-Sauk Trail,Henry,,https://dnr.illinois.gov/parks/park.johnsonsauktrail.html
Illinois,Jubilee College,Peoria,,https://dnr.illinois.gov/parks/park.jubileecollege.html
Illinois,Kankakee River,Will,,https://dnr.illinois.gov/parks/park.kankakeeriver.html
Illinois,Kaskaskia River,Fayette,,https://dnr.illinois.gov/parks/park.kaskaskiariver.html
Illinois,Kickapoo,Peoria,,https://dnr.illinois.gov/parks/park.kickapoo.html
Illinois,Kidd Lake Marsh,Monroe,,https://dnr.illinois.gov/parks/park.kidd-lake-marsh.html
Illinois,Kinkaid Lake,Jackson,,https://dnr.illinois.gov/parks/park.kinkaidlake.html
Illinois,Lake Le-Aqua-Na,Stephenson,,https://dnr.illinois.gov/parks/park.lakeleaquana.html
Illinois,Lake Murphysboro,Jackson,,https://dnr.illinois.gov/parks/park.lakemurphysboro.html
Illinois,LaSalle Lake,LaSalle,,https://dnr.illinois.gov/parks/park.lasallelake.html
Illinois,Lincoln Trail,Clark,,https://dnr.illinois.gov/parks/park.lincolntrail.html
Illinois,Lincoln Trail Homestead,Macon,,https://dnr.illinois.gov/parks/park.lincolntrailhomestead.html
Illinois,Little Grassy,Williamson,,https://dnr.illinois.gov/parks/park.littlegrassy.html
Illinois,Lowden,Ogle,,https://dnr.illinois.gov/parks/park.lowden.html
Illinois,Lowden-Miller,Ogle,,https://dnr.illinois.gov/parks/park.lowdenmiller.html
Illinois,Mackinaw River,Woodford,,https://dnr.illinois.gov/parks/park.mackinawriver.html
Illinois,Marseilles,LaSalle,,https://dnr.illinois.gov/parks/park.marseilles.html
Illinois,Marshall,Marshall,,https://dnr.illinois.gov/parks/park.marshall.html
Illinois,Matthiessen,LaSalle,,https://dnr.illinois.gov/parks/park.matthiessen.html
Illinois,Mautino,Bureau,,https://dnr.illinois.gov/parks/park.mautino.html
Illinois,Mazonia-Braidwood,"Grundy, Will",,https://dnr.illinois.gov/parks/park.mazonia-braidwood.html
Illinois,Mermet Lake,Massac,,https://dnr.illinois.gov/parks/park.mermetlake.html
Illinois,Middle Fork,Vermilion,,https://dnr.illinois.gov/parks/park.middlefork.html
Illinois,Mississippi Palisades,Carroll,,https://dnr.illinois.gov/parks/park.mississippipalisades.html
Illinois,Mississippi River,Alexander,,https://dnr.illinois.gov/parks/park.mississippiriver.html
Illinois,Moraine Hills,McHenry,,https://dnr.illinois.gov/parks/park.morainehills.html
Illinois,Moraine View,McLean,,https://dnr.illinois.gov/parks/park.moraineview.html
Illinois,Morrison-Rockwood,Whiteside,,https://dnr.illinois.gov/parks/park.morrisonrockwood.html
Illinois,Nauvoo,Hancock,,https://dnr.illinois.gov/parks/park.nauvoo.html
Illinois,Newton Lake,Marshall,,https://dnr.illinois.gov/parks/park.newtonlake.html
Illinois,North Point Marina,Lake,,https://dnr.illinois.gov/parks/park.northpointmarina.html
Illinois,Peabody-River King,Saint Clair,,https://dnr.illinois.gov/parks/park.peabody-river-king.html
Illinois,Pere Marquette,Jersey,,https://dnr.illinois.gov/parks/park.peremarquette.html
Illinois,Piney Creek Ravine,Randolph,,https://dnr.illinois.gov/parks/park.pineycreek.html
Illinois,Powerton Lake,Tazewell,,https://dnr.illinois.gov/parks/park.powerton-lake.html
Illinois,Prophetstown,Whiteside,,https://dnr.illinois.gov/parks/park.prophetstown.html
Illinois,Pyramid,Washington,,https://dnr.illinois.gov/parks/park.pyramid.html
Illinois,Ramsey Lake,Fayette,,https://dnr.illinois.gov/parks/park.ramseylake.html
Illinois,Randolph County,Randolph,,https://dnr.illinois.gov/parks/park.randolphcounty.html
Illinois,Ray Norbut,Pike,,https://dnr.illinois.gov/parks/park.raynorbut.html
Illinois,Red Hills,Lawrence,,https://dnr.illinois.gov/parks/park.redhills.html
Illinois,Rend Lake,Franklin,,https://dnr.illinois.gov/parks/park.rend-lake.html
Illinois,Rice Lake,Knox,,https://dnr.illinois.gov/parks/park.ricelake.html
Illinois,Richard M. Donnelley - DePue State Fish & Wildlife Area,Bureau,,https://dnr.illinois.gov/parks/park.donnelleydepue.html
Illinois,Rock Cut,Winnebago,,https://dnr.illinois.gov/parks/park.rockcut.html
Illinois,Rock Island Trail,Peoria,,https://dnr.illinois.gov/parks/park.rockislandtrail.html
Illinois,Sahara Woods,Saline,,https://dnr.illinois.gov/parks/park.saharawoods.html
Illinois,Saline County,Saline,,https://dnr.illinois.gov/parks/park.salinecounty.html
Illinois,Sam Dale Lake,Wayne,,https://dnr.illinois.gov/parks/park.samdalelake.html
Illinois,Sam Parr,Jasper,,https://dnr.illinois.gov/parks/park.samparr.html
Illinois,Sand Ridge,"Mason, Macon",,https://dnr.illinois.gov/parks/park.sandridge.html
Illinois,Sanganois,Cass,,https://dnr.illinois.gov/parks/park.sanganois.html
Illinois,Sangchris Lake,Christian,,https://dnr.illinois.gov/parks/park.sangchrislake.html
Illinois,Shabbona Lake,DeKalb,,https://dnr.illinois.gov/parks/park.shabbonalake.html
Illinois,Shelbyville,Shelby,,https://dnr.illinois.gov/parks/park.shelbyville.html
Illinois,Sielbeck Forest SNA,Massac,,https://dnr.illinois.gov/parks/park.sielbeckforest.html
Illinois,Siloam Springs,"Adams, Brown",,https://dnr.illinois.gov/parks/park.siloamsprings.html
Illinois,Silver Springs,Kendall,,https://dnr.illinois.gov/parks/park.silversprings.html
Illinois,Snakeden Hollow,Knox,,https://dnr.illinois.gov/parks/park.snakedenhollow.html
Illinois,Spitler Woods,Macon,,https://dnr.illinois.gov/parks/park.spitlerwoods.html
Illinois,Spring Lake,DuPage,,https://dnr.illinois.gov/parks/park.springlake.html
Illinois,Starved Rock,LaSalle,,https://dnr.illinois.gov/parks/park.starvedrock.html
Illinois,Stephen A. Forbes,Marion,,https://dnr.illinois.gov/parks/park.stephenaforbes.html
Illinois,Ten Mile Creek,DeWitt,,https://dnr.illinois.gov/parks/park.tenmilecreek.html
Illinois,Trail of Tears,Union,,https://dnr.illinois.gov/parks/park.trailoftears.html
Illinois,Tunnel Hill,"Saline, Johnson, Pulaski, Williamson",,https://dnr.illinois.gov/parks/park.tunnelhill.html
Illinois,Turkey Bluffs,Randolph,,https://dnr.illinois.gov/parks/park.turkey-bluffs.html
Illinois,Union County,Union,,https://dnr.illinois.gov/parks/park.unioncounty.html
Illinois,Volo Bog,Lake,,https://dnr.illinois.gov/parks/park.volobog.html
Illinois,Walnut Point,Douglas,,https://dnr.illinois.gov/parks/park.walnutpoint.html
Illinois,Washington County,Washington,,https://dnr.illinois.gov/parks/park.washingtoncounty.html
Illinois,Wayne Fitzgerrell,Franklin,,https://dnr.illinois.gov/parks/park.waynefitzgerrell.html
Illinois,Weinberg-King,Schuyler,,https://dnr.illinois.gov/parks/park.weinbergking.html
Illinois,Weldon Springs,"De Witt, DeWitt",,https://dnr.illinois.gov/parks/park.weldonsprings.html
Illinois,White Pines Forest,Ogle,,https://dnr.illinois.gov/parks/park.whitepinesforest.html
Illinois,William G. Stratton,Grundy,,https://dnr.illinois.gov/parks/park.williamgstratton.html
Illinois,William W. Powers,Cook,,https://dnr.illinois.gov/parks/park.williamwpowers.html
Illinois,Wolf Creek,Shelby,,https://dnr.illinois.gov/parks/park.wolfcreek.html
Illinois,Woodford,Woodford,,https://dnr.illinois.gov/parks/park.woodford.html
Illinois,World Shooting and Recreational Complex,Randolph,,https://dnr.illinois.gov/parks/park.world-shooting-and-recreational-complex.html
Indiana,Brown County State Park,Brown,,https://www.in.gov/dnr/state-parks/parks-lakes/brown-county-state-park
Indiana,Chain O' Lakes State Park,Noble,,https://www.in.gov/dnr/state-parks/parks-lakes/chain-o-lakes-state-park
Indiana,Charlestown State Park,Clark,,https://www.in.gov/dnr/state-parks/parks-lakes/charlestown-state-park
Indiana,Clifty Falls State Park,Jefferson,,https://www.in.gov/dnr/state-parks/parks-lakes/clifty-falls-state-park
Indiana,Deam Lake State Recreation Area,Clark,,https://www.in.gov/dnr/state-parks/parks-lakes/deam-lake-sra
Indiana,Falls of Ohio State Park,Clark,,https://www.in.gov/dnr/state-parks/parks-lakes/falls-of-the-ohio-state-park
Indiana,Fort Harrison State Park,Marion,,https://www.in.gov/dnr/state-parks/parks-lakes/fort-harrison-state-park
Indiana,Harmonie State Park,Posey,,https://www.in.gov/dnr/state-parks/parks-lakes/harmonie-state-park
Indiana,Indiana Dunes State Park,Porter,,https://www.in.gov/dnr/state-parks/parks-lakes/indiana-dunes-state-park
Indiana,Interlake Off-Road State Recreation Area,Warrick,,https://www.in.gov/dnr/state-parks/parks-lakes/interlake-state-recreation-area
Indiana,Lincoln State Park,Spencer,,https://www.in.gov/dnr/state-parks/parks-lakes/lincoln-state-park
Indiana,McCormick's Creek State Park,Owen,,https://www.in.gov/dnr/state-parks/parks-lakes/mccormicks-creek-state-park
Indiana,Mounds State Park,Madison,,https://www.in.gov/dnr/state-parks/parks-lakes/mounds-state-park
Indiana,O'Bannon Woods State Park,"Crawford, Harrison",,https://www.in.gov/dnr/state-parks/parks-lakes/obannon-woods-state-park
Indiana,Ouabache State Park,Wells,,https://www.in.gov/dnr/state-parks/parks-lakes/ouabache-state-park
Indiana,Pokagon State Park / Trine State Recreation Area,Steuben,,https://www.in.gov/dnr/state-parks/parks-lakes/pokagon-state-parktrine-state-recreation-area
Indiana,Potato Creek State Park,St. Joseph,,https://www.in.gov/dnr/state-parks/parks-lakes/potato-creek-state-park
Indiana,Prophetstown State Park,Tippecanoe,,https://www.in.gov/dnr/state-parks/parks-lakes/prophetstown-state-park
Indiana,Redbird State Recreation Area,Greene,,https://www.in.gov/dnr/state-parks/parks-lakes/redbird-state-recreation-area
Indiana,Shades State Park,"Parke, Fountain, Montgomery",,https://www.in.gov/dnr/state-parks/parks-lakes/shades-state-park
Indiana,Shakamak State Park,"Greene, Clay, Sullivan",,https://www.in.gov/dnr/state-parks/parks-lakes/shakamak-state-park
Indiana,Spring Mill State Park,Lawrence,,https://www.in.gov/dnr/state-parks/parks-lakes/spring-mill-state-park
Indiana,Starve Hollow State Recreation Area,Jackson,,https://www.in.gov/dnr/state-parks/parks-lakes/starve-hollow-sra
Indiana,Summit Lake State Park,Henry,,https://www.in.gov/dnr/state-parks/parks-lakes/summit-lake-state-park
Indiana,Tippecanoe River State Park,Pulaski,,https://www.in.gov/dnr/state-parks/parks-lakes/tippecanoe-river-state-park
Indiana,Turkey Run State Park,Parke,,https://www.in.gov/dnr/state-parks/parks-lakes/turkey-run-state-park
Indiana,Versailles State Park,Ripley,,https://www.in.gov/dnr/state-parks/parks-lakes/versailles-state-park
Indiana,Whitewater Memorial State Park,Union,,https://www.in.gov/dnr/state-parks/parks-lakes/whitewater-memorial-state-park
Iowa,Ambrose Call State Park,Kossuth,,https://www.iowadnr.gov/places-go/state-parks/all-parks/ambrose-call-state-park
Iowa,Backbone State Park,Delaware,,https://www.iowadnr.gov/places-go/state-parks/all-parks/backbone-state-park
Iowa,Badger Creek State Recreation Area,Madison,,https://www.iowadnr.gov/places-go/state-parks/all-parks/badger-creek-state-recreation-area
Iowa,Banner Lakes Summerset State Park,Warren,,https://www.iowadnr.gov/places-go/state-parks/all-parks/banner-lakes-summerset-state-park
Iowa,Beeds Lake State Park,Franklin,,https://www.iowadnr.gov/places-go/state-parks/all-parks/beeds-lake-state-park
Iowa,Bellevue State Park,Jackson,,https://www.iowadnr.gov/places-go/state-parks/all-parks/bellevue-state-park
Iowa,Big Creek State Park,Polk,,https://www.iowadnr.gov/places-go/state-parks/all-parks/big-creek-state-park
Iowa,Black Hawk State Park,Sac,,https://www.iowadnr.gov/places-go/state-parks/all-parks/black-hawk-state-park
